country,hazard,rp,income_cat,fa,v,shew
"Egypt, Arab Rep.",tsunami,100.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",tsunami,250.0,nonpoor,1.2160203039122875e-05,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",tsunami,250.0,poor,1.2160203039122875e-05,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",tsunami,500.0,nonpoor,0.00061177607772,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",tsunami,500.0,poor,0.00061177607772,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",tsunami,1000.0,nonpoor,0.0050595643850724,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",tsunami,1000.0,poor,0.0050595643850724,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",tsunami,1500.0,nonpoor,0.0106033233322912,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",tsunami,1500.0,poor,0.0106033233322912,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",tsunami,2000.0,nonpoor,0.0302027821214405,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",tsunami,2000.0,poor,0.0302027821214405,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,1.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,1.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,20.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,20.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,50.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,50.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,100.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,100.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,250.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,250.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,500.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,500.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,1000.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,1000.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,1500.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,1500.0,poor,0.0,0.6999999999999998,0.6000000000000001
"Egypt, Arab Rep.",wind,2000.0,nonpoor,0.0,0.5499999999999999,0.6000000000000001
"Egypt, Arab Rep.",wind,2000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,earthquake,1.0,nonpoor,0.0057748611228975,0.43999999999999995,0.0
El Salvador,earthquake,1.0,poor,0.0057748611228975,0.6999999999999998,0.0
El Salvador,earthquake,20.0,nonpoor,0.0244178127966723,0.43999999999999995,0.0
El Salvador,earthquake,20.0,poor,0.0244178127966723,0.6999999999999998,0.0
El Salvador,earthquake,50.0,nonpoor,0.0467176805874106,0.43999999999999995,0.0
El Salvador,earthquake,50.0,poor,0.0467176805874106,0.6999999999999998,0.0
El Salvador,earthquake,100.0,nonpoor,0.0697435520996159,0.43999999999999995,0.0
El Salvador,earthquake,100.0,poor,0.0697435520996159,0.6999999999999998,0.0
El Salvador,earthquake,250.0,nonpoor,0.1087050367450234,0.43999999999999995,0.0
El Salvador,earthquake,250.0,poor,0.1087050367450234,0.6999999999999998,0.0
El Salvador,earthquake,500.0,nonpoor,0.1451189194754651,0.43999999999999995,0.0
El Salvador,earthquake,500.0,poor,0.1451189194754651,0.6999999999999998,0.0
El Salvador,earthquake,1000.0,nonpoor,0.1879785752213619,0.43999999999999995,0.0
El Salvador,earthquake,1000.0,poor,0.1879785752213619,0.6999999999999998,0.0
El Salvador,earthquake,1500.0,nonpoor,0.2154992954388244,0.43999999999999995,0.0
El Salvador,earthquake,1500.0,poor,0.2154992954388244,0.6999999999999998,0.0
El Salvador,earthquake,2000.0,nonpoor,-1.902693234739621e-15,0.43999999999999995,0.0
El Salvador,earthquake,2000.0,poor,-1.902693234739621e-15,0.6999999999999998,0.0
El Salvador,flood,1.0,nonpoor,0.0001371790734145,0.43999999999999995,0.6000000000000001
El Salvador,flood,1.0,poor,0.0001968075967632,0.6999999999999998,0.6000000000000001
El Salvador,flood,20.0,nonpoor,0.0017547538004275,0.43999999999999995,0.6000000000000001
El Salvador,flood,20.0,poor,0.0025175040899264,0.6999999999999998,0.6000000000000001
El Salvador,flood,50.0,nonpoor,0.0035973535158967,0.43999999999999995,0.6000000000000001
El Salvador,flood,50.0,poor,0.0051610386522453,0.6999999999999998,0.6000000000000001
El Salvador,flood,100.0,nonpoor,0.0060164616953637,0.43999999999999995,0.6000000000000001
El Salvador,flood,100.0,poor,0.0086316763760665,0.6999999999999998,0.6000000000000001
El Salvador,flood,250.0,nonpoor,0.0103629366143018,0.43999999999999995,0.6000000000000001
El Salvador,flood,250.0,poor,0.0148674619218924,0.6999999999999998,0.6000000000000001
El Salvador,flood,500.0,nonpoor,0.0122293042129448,0.43999999999999995,0.6000000000000001
El Salvador,flood,500.0,poor,0.0175450957083215,0.6999999999999998,0.6000000000000001
El Salvador,flood,1000.0,nonpoor,0.0135954198347844,0.43999999999999995,0.6000000000000001
El Salvador,flood,1000.0,poor,0.0195050297255354,0.6999999999999998,0.6000000000000001
El Salvador,flood,1500.0,nonpoor,0.0137446225538531,0.43999999999999995,0.6000000000000001
El Salvador,flood,1500.0,poor,0.0197190873645,0.6999999999999998,0.6000000000000001
El Salvador,flood,2000.0,nonpoor,-2.188139929913421e-16,0.43999999999999995,0.6000000000000001
El Salvador,flood,2000.0,poor,-3.139272997468947e-16,0.6999999999999998,0.6000000000000001
El Salvador,surge,1.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,1.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,20.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,20.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,50.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,50.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,100.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,100.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,250.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,250.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,1000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,1000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,1500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,1500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,surge,2000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,surge,2000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,1.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,1.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,20.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,20.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,50.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,50.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,100.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,100.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,250.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,250.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,1000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,1000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,1500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,1500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,tsunami,2000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,tsunami,2000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,1.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,1.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,20.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,20.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,50.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,50.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,100.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,100.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,250.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,250.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,1000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,1000.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,1500.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,1500.0,poor,0.0,0.6999999999999998,0.6000000000000001
El Salvador,wind,2000.0,nonpoor,0.0,0.43999999999999995,0.6000000000000001
El Salvador,wind,2000.0,poor,0.0,0.6999999999999998,0.6000000000000001
Estonia,earthquake,1.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,earthquake,1.0,poor,0.0,0.43421459615058977,0.0
Estonia,earthquake,20.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,earthquake,20.0,poor,0.0,0.43421459615058977,0.0
Estonia,earthquake,50.0,nonpoor,5.138758873844675e-05,0.12597759214313936,0.0
Estonia,earthquake,50.0,poor,5.138758873844675e-05,0.43421459615058977,0.0
Estonia,earthquake,100.0,nonpoor,0.001006691287581,0.12597759214313936,0.0
Estonia,earthquake,100.0,poor,0.001006691287581,0.43421459615058977,0.0
Estonia,earthquake,250.0,nonpoor,0.0041211161329259,0.12597759214313936,0.0
Estonia,earthquake,250.0,poor,0.0041211161329259,0.43421459615058977,0.0
Estonia,earthquake,500.0,nonpoor,0.0076735991117788,0.12597759214313936,0.0
Estonia,earthquake,500.0,poor,0.0076735991117788,0.43421459615058977,0.0
Estonia,earthquake,1000.0,nonpoor,0.0150447696275396,0.12597759214313936,0.0
Estonia,earthquake,1000.0,poor,0.0150447696275396,0.43421459615058977,0.0
Estonia,earthquake,1500.0,nonpoor,0.0225743150069534,0.12597759214313936,0.0
Estonia,earthquake,1500.0,poor,0.0225743150069534,0.43421459615058977,0.0
Estonia,earthquake,2000.0,nonpoor,0.0985788052030828,0.12597759214313936,0.0
Estonia,earthquake,2000.0,poor,0.0985788052030828,0.43421459615058977,0.0
Estonia,flood,1.0,nonpoor,0.0018568218586318,0.12597759214313936,0.0
Estonia,flood,1.0,poor,0.0019446844300298,0.43421459615058977,0.0
Estonia,flood,20.0,nonpoor,0.0424125459758254,0.12597759214313936,0.0
Estonia,flood,20.0,poor,0.0444194565104311,0.43421459615058977,0.0
Estonia,flood,50.0,nonpoor,0.0586187007311198,0.12597759214313936,0.0
Estonia,flood,50.0,poor,0.0613924669673942,0.43421459615058977,0.0
Estonia,flood,100.0,nonpoor,0.0694831992992115,0.12597759214313936,0.0
Estonia,flood,100.0,poor,0.0727710605073355,0.43421459615058977,0.0
Estonia,flood,250.0,nonpoor,0.0795532170231801,0.12597759214313936,0.0
Estonia,flood,250.0,poor,0.0833175793275934,0.43421459615058977,0.0
Estonia,flood,500.0,nonpoor,0.0906362254291773,0.12597759214313936,0.0
Estonia,flood,500.0,poor,0.0949250223274911,0.43421459615058977,0.0
Estonia,flood,1000.0,nonpoor,0.1078724505980567,0.12597759214313936,0.0
Estonia,flood,1000.0,poor,0.1129768448879531,0.43421459615058977,0.0
Estonia,flood,1500.0,nonpoor,0.1229490015944602,0.12597759214313936,0.0
Estonia,flood,1500.0,poor,0.1287668000982287,0.43421459615058977,0.0
Estonia,flood,2000.0,nonpoor,-1.4407392486556536e-15,0.12597759214313936,0.0
Estonia,flood,2000.0,poor,-1.5089132926612874e-15,0.43421459615058977,0.0
Estonia,surge,1.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,1.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,20.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,20.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,50.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,50.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,100.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,100.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,250.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,250.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,500.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,1000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,1000.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,1500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,1500.0,poor,0.0,0.43421459615058977,0.0
Estonia,surge,2000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,surge,2000.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,1.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,1.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,20.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,20.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,50.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,50.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,100.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,100.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,250.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,250.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,500.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,1000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,1000.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,1500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,1500.0,poor,0.0,0.43421459615058977,0.0
Estonia,tsunami,2000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,tsunami,2000.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,1.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,1.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,20.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,20.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,50.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,50.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,100.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,100.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,250.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,250.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,500.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,1000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,1000.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,1500.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,1500.0,poor,0.0,0.43421459615058977,0.0
Estonia,wind,2000.0,nonpoor,0.0,0.12597759214313936,0.0
Estonia,wind,2000.0,poor,0.0,0.43421459615058977,0.0
Ethiopia,earthquake,1.0,nonpoor,8.13064505070549e-05,0.2919383715793353,0.0
Ethiopia,earthquake,1.0,poor,8.13064505070549e-05,0.6224866506129807,0.0
Ethiopia,earthquake,20.0,nonpoor,0.000300263038081,0.2919383715793353,0.0
Ethiopia,earthquake,20.0,poor,0.000300263038081,0.6224866506129807,0.0
Ethiopia,earthquake,50.0,nonpoor,0.0009343136282036,0.2919383715793353,0.0
Ethiopia,earthquake,50.0,poor,0.0009343136282036,0.6224866506129807,0.0
Ethiopia,earthquake,100.0,nonpoor,0.0020649157149587,0.2919383715793353,0.0
Ethiopia,earthquake,100.0,poor,0.0020649157149587,0.6224866506129807,0.0
Ethiopia,earthquake,250.0,nonpoor,0.0050519984950919,0.2919383715793353,0.0
Ethiopia,earthquake,250.0,poor,0.0050519984950919,0.6224866506129807,0.0
Ethiopia,earthquake,500.0,nonpoor,0.0087387233057053,0.2919383715793353,0.0
Ethiopia,earthquake,500.0,poor,0.0087387233057053,0.6224866506129807,0.0
Ethiopia,earthquake,1000.0,nonpoor,0.0136692561705057,0.2919383715793353,0.0
Ethiopia,earthquake,1000.0,poor,0.0136692561705057,0.6224866506129807,0.0
Ethiopia,earthquake,1500.0,nonpoor,0.0171941887615705,0.2919383715793353,0.0
Ethiopia,earthquake,1500.0,poor,0.0171941887615705,0.6224866506129807,0.0
Ethiopia,earthquake,2000.0,nonpoor,4.319467816706831e-17,0.2919383715793353,0.0
Ethiopia,earthquake,2000.0,poor,4.319467816706831e-17,0.6224866506129807,0.0
Ethiopia,flood,1.0,nonpoor,0.0025585241861174,0.2919383715793353,0.8
Ethiopia,flood,1.0,poor,0.001583566932747,0.6224866506129807,0.8
Ethiopia,flood,20.0,nonpoor,0.0282201122442759,0.2919383715793353,0.8
Ethiopia,flood,20.0,poor,0.0174664897955333,0.6224866506129807,0.8
Ethiopia,flood,50.0,nonpoor,0.0493435966920893,0.2919383715793353,0.8
Ethiopia,flood,50.0,poor,0.0305406094999536,0.6224866506129807,0.8
Ethiopia,flood,100.0,nonpoor,0.057921702974945,0.2919383715793353,0.8
Ethiopia,flood,100.0,poor,0.035849922395578,0.6224866506129807,0.8
Ethiopia,flood,250.0,nonpoor,0.0696147092048217,0.2919383715793353,0.8
Ethiopia,flood,250.0,poor,0.0430871641267718,0.6224866506129807,0.8
Ethiopia,flood,500.0,nonpoor,0.0726232971208472,0.2919383715793353,0.8
Ethiopia,flood,500.0,poor,0.0449492924443119,0.6224866506129807,0.8
Ethiopia,flood,1000.0,nonpoor,0.072970019355457,0.2919383715793353,0.8
Ethiopia,flood,1000.0,poor,0.0451638918874422,0.6224866506129807,0.8
Ethiopia,flood,1500.0,nonpoor,0.0733167415900668,0.2919383715793353,0.8
Ethiopia,flood,1500.0,poor,0.0453784913305725,0.6224866506129807,0.8
Ethiopia,flood,2000.0,nonpoor,-1.4962636517072462e-15,0.2919383715793353,0.8
Ethiopia,flood,2000.0,poor,-9.260938999019445e-16,0.6224866506129807,0.8
Ethiopia,surge,1.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,1.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,20.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,20.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,50.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,50.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,100.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,100.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,250.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,250.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,1000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,1000.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,1500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,1500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,surge,2000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,surge,2000.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,1.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,1.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,20.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,20.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,50.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,50.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,100.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,100.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,250.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,250.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,1000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,1000.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,1500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,1500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,tsunami,2000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,tsunami,2000.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,1.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,1.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,20.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,20.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,50.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,50.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,100.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,100.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,250.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,250.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,1000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,1000.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,1500.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,1500.0,poor,0.0,0.6224866506129807,0.8
Ethiopia,wind,2000.0,nonpoor,0.0,0.2919383715793353,0.8
Ethiopia,wind,2000.0,poor,0.0,0.6224866506129807,0.8
Fiji,earthquake,1.0,nonpoor,0.0002263265526632,0.22549999999999995,0.0
Fiji,earthquake,1.0,poor,0.0002263265526632,0.5179999999999999,0.0
Fiji,earthquake,20.0,nonpoor,0.0005163120002668,0.22549999999999995,0.0
Fiji,earthquake,20.0,poor,0.0005163120002668,0.5179999999999999,0.0
Fiji,earthquake,50.0,nonpoor,0.0029827483799202,0.22549999999999995,0.0
Fiji,earthquake,50.0,poor,0.0029827483799202,0.5179999999999999,0.0
Fiji,earthquake,100.0,nonpoor,0.0087389294639767,0.22549999999999995,0.0
Fiji,earthquake,100.0,poor,0.0087389294639767,0.5179999999999999,0.0
Fiji,earthquake,250.0,nonpoor,0.0273784903925308,0.22549999999999995,0.0
Fiji,earthquake,250.0,poor,0.0273784903925308,0.5179999999999999,0.0
Fiji,earthquake,500.0,nonpoor,0.0533650315410989,0.22549999999999995,0.0
Fiji,earthquake,500.0,poor,0.0533650315410989,0.5179999999999999,0.0
Fiji,earthquake,1000.0,nonpoor,0.0911569768038775,0.22549999999999995,0.0
Fiji,earthquake,1000.0,poor,0.0911569768038775,0.5179999999999999,0.0
Fiji,earthquake,1500.0,nonpoor,0.118497092655848,0.22549999999999995,0.0
Fiji,earthquake,1500.0,poor,0.118497092655848,0.5179999999999999,0.0
Fiji,earthquake,2000.0,nonpoor,0.0,0.22549999999999995,0.0
Fiji,earthquake,2000.0,poor,0.0,0.5179999999999999,0.0
Fiji,flood,1.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,1.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,20.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,20.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,50.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,50.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,100.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,100.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,250.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,250.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,500.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,500.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,1000.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,1000.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,1500.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,1500.0,poor,0.0,0.5179999999999999,1.0
Fiji,flood,2000.0,nonpoor,0.0,0.22549999999999995,1.0
Fiji,flood,2000.0,poor,0.0,0.5179999999999999,1.0
Fiji,surge,1.0,nonpoor,0.0177881374249109,0.22549999999999995,1.0
Fiji,surge,1.0,poor,0.0166470465070503,0.5179999999999999,1.0
Fiji,surge,20.0,nonpoor,0.2286066729425905,0.22549999999999995,1.0
Fiji,surge,20.0,poor,0.2139417874615617,0.5179999999999999,1.0
Fiji,surge,50.0,nonpoor,0.2892595865401678,0.22549999999999995,1.0
Fiji,surge,50.0,poor,0.2707038783611394,0.5179999999999999,1.0
Fiji,surge,100.0,nonpoor,0.3208034836893828,0.22549999999999995,1.0
Fiji,surge,100.0,poor,0.3002242666015188,0.5179999999999999,1.0
Fiji,surge,250.0,nonpoor,0.3625286454237296,0.22549999999999995,1.0
Fiji,surge,250.0,poor,0.3392728016624821,0.5179999999999999,1.0
Fiji,surge,500.0,nonpoor,0.3684621210358216,0.22549999999999995,1.0
Fiji,surge,500.0,poor,0.3448256508508753,0.5179999999999999,1.0
Fiji,surge,1000.0,nonpoor,0.3803326061942591,0.22549999999999995,1.0
Fiji,surge,1000.0,poor,0.3559346564636285,0.5179999999999999,1.0
Fiji,surge,1500.0,nonpoor,0.3921995574184426,0.22549999999999995,1.0
Fiji,surge,1500.0,poor,0.3670403548404146,0.5179999999999999,1.0
