iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
ARM,q2,Wind,50,0.2974580893125118,12161.481490544997,0.469678089191154,0.0,0,1.5,0,0.06,18198.68032757378,,0.6350831805964348,,0.0,0.0,12161.481490544997
ARM,q3,Earthquake,50,0.2974580893125118,14179.815427318446,0.469678089191154,0.0,0,1.5,0,0.06,25763.27664318917,,0.9458967073314333,,0.0,0.0,14179.815427318446
ARM,q3,Flood,50,0.2974580893125118,17188.59477353747,0.469678089191154,0.0,0,1.5,0,0.06,25763.27664318917,,0.6367012853930772,,0.0,0.0,17188.59477353747
ARM,q3,Storm surge,50,0.2974580893125118,17188.59477353747,0.469678089191154,0.0,0,1.5,0,0.06,25763.27664318917,,0.6367012853930772,,0.0,0.0,17188.59477353747
ARM,q3,Tsunami,50,0.2974580893125118,17188.59477353747,0.469678089191154,0.0,0,1.5,0,0.06,25763.27664318917,,0.6367012853930772,,0.0,0.0,17188.59477353747
ARM,q3,Wind,50,0.2974580893125118,15084.86892972552,0.469678089191154,0.0,0,1.5,0,0.06,25763.27664318917,,0.8638759862529646,,0.0,0.0,15084.86892972552
ARM,q4,Earthquake,50,0.2974580893125118,7277.42352824714,0.469678089191154,0.0,0,1.5,0,0.06,37352.67941453257,,3.2000000000466664,,0.0,0.0,7277.42352824714
ARM,q4,Flood,50,0.2974580893125118,10697.728260952594,0.469678089191154,0.0,0,1.5,0,0.06,37352.67941453257,,2.3605439782646416,,0.0,0.0,10697.728260952594
ARM,q4,Storm surge,50,0.2974580893125118,10697.728260952594,0.469678089191154,0.0,0,1.5,0,0.06,37352.67941453257,,2.3605439782646416,,0.0,0.0,10697.728260952594
ARM,q4,Tsunami,50,0.2974580893125118,10697.728260952594,0.469678089191154,0.0,0,1.5,0,0.06,37352.67941453257,,2.3605439782646416,,0.0,0.0,10697.728260952594
ARM,q4,Wind,50,0.2974580893125118,10697.728260952594,0.469678089191154,0.0,0,1.5,0,0.06,37352.67941453257,,2.3605439782646416,,0.0,0.0,10697.728260952594
ARM,q5,Earthquake,50,0.2974580893125118,7960.5192532938045,0.469678089191154,0.0,0,1.5,0,0.06,83385.94411492936,,4.80000000002,,0.0,0.0,7960.5192532938045
ARM,q5,Flood,50,0.2974580893125118,23881.557759881427,0.469678089191154,0.0,0,1.5,0,0.06,83385.94411492936,,2.3605439782646407,,0.0,0.0,23881.557759881427
ARM,q5,Storm surge,50,0.2974580893125118,23881.557759881427,0.469678089191154,0.0,0,1.5,0,0.06,83385.94411492936,,2.3605439782646407,,0.0,0.0,23881.557759881427
ARM,q5,Tsunami,50,0.2974580893125118,23881.557759881427,0.469678089191154,0.0,0,1.5,0,0.06,83385.94411492936,,2.3605439782646407,,0.0,0.0,23881.557759881427
ARM,q5,Wind,50,0.2974580893125118,23881.557759881427,0.469678089191154,0.0,0,1.5,0,0.06,83385.94411492936,,2.3605439782646407,,0.0,0.0,23881.557759881427
AUS,q1,Earthquake,50,0.2045596960851609,36382.29146750759,0.2309980310138752,0.0,0,1.5,0,0.06,64574.5030609677,,0.6579542736624006,,0.0,0.0,36382.29146750759
AUS,q1,Flood,50,0.2045596960851609,37424.73645784048,0.2309980310138752,0.0,0,1.5,0,0.06,64574.5030609677,,0.6225251014088825,,0.0,0.0,37424.73645784048
AUS,q1,Storm surge,50,0.2045596960851609,37424.73645784048,0.2309980310138752,0.0,0,1.5,0,0.06,64574.5030609677,,0.6225251014088825,,0.0,0.0,37424.73645784048
AUS,q1,Tsunami,50,0.2045596960851609,37424.73645784048,0.2309980310138752,0.0,0,1.5,0,0.06,64574.5030609677,,0.6225251014088825,,0.0,0.0,37424.73645784048
AUS,q1,Wind,50,0.2045596960851609,37424.73645784048,0.2309980310138752,0.0,0,1.5,0,0.06,64574.5030609677,,0.6225251014088825,,0.0,0.0,37424.73645784048
AUS,q2,Earthquake,50,0.2045596960851609,35180.799146247875,0.2309980310138752,0.0,0,1.5,0,0.06,141639.63784586787,,1.8224807937570273,,0.0,0.0,35180.799146247875
AUS,q2,Flood,50,0.2045596960851609,82088.53134124508,0.2309980310138752,0.0,0,1.5,0,0.06,141639.63784586787,,0.6225888527247609,,0.0,0.0,82088.53134124508
AUS,q2,Storm surge,50,0.2045596960851609,82088.53134124508,0.2309980310138752,0.0,0,1.5,0,0.06,141639.63784586787,,0.6225888527247609,,0.0,0.0,82088.53134124508
AUS,q2,Tsunami,50,0.2045596960851609,82088.53134124508,0.2309980310138752,0.0,0,1.5,0,0.06,141639.63784586787,,0.6225888527247609,,0.0,0.0,82088.53134124508
AUS,q2,Wind,50,0.2045596960851609,82088.53134124508,0.2309980310138752,0.0,0,1.5,0,0.06,141639.63784586787,,0.6225888527247609,,0.0,0.0,82088.53134124508
AUS,q3,Earthquake,50,0.2045596960851609,42751.97651520142,0.2309980310138752,0.0,0,1.5,0,0.06,172121.5724985598,,1.8224807937570255,,0.0,0.0,42751.97651520142
AUS,q3,Flood,50,0.2045596960851609,99754.61186880332,0.2309980310138752,0.0,0,1.5,0,0.06,172121.5724985598,,0.6226203391391164,,0.0,0.0,99754.61186880332
AUS,q3,Storm surge,50,0.2045596960851609,99754.61186880332,0.2309980310138752,0.0,0,1.5,0,0.06,172121.5724985598,,0.6226203391391164,,0.0,0.0,99754.61186880332
AUS,q3,Tsunami,50,0.2045596960851609,99754.61186880332,0.2309980310138752,0.0,0,1.5,0,0.06,172121.5724985598,,0.6226203391391164,,0.0,0.0,99754.61186880332
AUS,q3,Wind,50,0.2045596960851609,95133.42202813193,0.2309980310138752,0.0,0,1.5,0,0.06,172121.5724985598,,0.6701629310508738,,0.0,0.0,95133.42202813193
AUS,q4,Earthquake,50,0.2045596960851609,63722.377386066844,0.2309980310138752,0.0,0,1.5,0,0.06,256549.44386341015,,1.822480793757027,,0.0,0.0,63722.377386066844
AUS,q4,Flood,50,0.2045596960851609,64010.51491494148,0.2309980310138752,0.0,0,1.5,0,0.06,256549.44386341015,,1.811566024727018,,0.0,0.0,64010.51491494148
AUS,q4,Storm surge,50,0.2045596960851609,64010.51491494148,0.2309980310138752,0.0,0,1.5,0,0.06,256549.44386341015,,1.811566024727018,,0.0,0.0,64010.51491494148
AUS,q4,Tsunami,50,0.2045596960851609,64010.51491494148,0.2309980310138752,0.0,0,1.5,0,0.06,256549.44386341015,,1.811566024727018,,0.0,0.0,64010.51491494148
AUS,q4,Wind,50,0.2045596960851609,63722.377386066844,0.2309980310138752,0.0,0,1.5,0,0.06,256549.44386341015,,1.822480793757027,,0.0,0.0,63722.377386066844
AUS,q5,Earthquake,50,0.2045596960851609,56062.45899660527,0.2309980310138752,0.0,0,1.5,0,0.06,470974.124379196,,3.6000000000399996,,0.0,0.0,56062.45899660527
AUS,q5,Flood,50,0.2045596960851609,116981.70317898644,0.2309980310138752,0.0,0,1.5,0,0.06,470974.124379196,,1.8224807937570284,,0.0,0.0,116981.70317898644
AUS,q5,Storm surge,50,0.2045596960851609,116981.70317898644,0.2309980310138752,0.0,0,1.5,0,0.06,470974.124379196,,1.8224807937570284,,0.0,0.0,116981.70317898644
AUS,q5,Tsunami,50,0.2045596960851609,116981.70317898644,0.2309980310138752,0.0,0,1.5,0,0.06,470974.124379196,,1.8224807937570284,,0.0,0.0,116981.70317898644
AUS,q5,Wind,50,0.2045596960851609,116370.02800380258,0.2309980310138752,0.0,0,1.5,0,0.06,470974.124379196,,1.8352259674846203,,0.0,0.0,116370.02800380258
AUT,q1,Earthquake,50,0.2810733366875623,50116.59784290732,0.1818653202247265,0.0,0,1.5,0,0.06,83550.8513852865,,0.3209469875741677,,0.0,0.0,50116.59784290732
AUT,q1,Flood,50,0.2810733366875623,50116.59784290732,0.1818653202247265,0.0,0,1.5,0,0.06,83550.8513852865,,0.3209469875741677,,0.0,0.0,50116.59784290732
AUT,q1,Storm surge,50,0.2810733366875623,50116.59784290732,0.1818653202247265,0.0,0,1.5,0,0.06,83550.8513852865,,0.3209469875741677,,0.0,0.0,50116.59784290732
AUT,q1,Tsunami,50,0.2810733366875623,50116.59784290732,0.1818653202247265,0.0,0,1.5,0,0.06,83550.8513852865,,0.3209469875741677,,0.0,0.0,50116.59784290732
AUT,q1,Wind,50,0.2810733366875623,50116.59784290732,0.1818653202247265,0.0,0,1.5,0,0.06,83550.8513852865,,0.3209469875741677,,0.0,0.0,50116.59784290732
AUT,q2,Earthquake,50,0.2810733366875623,98462.14170280678,0.1818653202247265,0.0,0,1.5,0,0.06,201861.74487076103,,0.46974440258869793,,0.0,0.0,98462.14170280678
AUT,q2,Flood,50,0.2810733366875623,121083.43266190884,0.1818653202247265,0.0,0,1.5,0,0.06,201861.74487076103,,0.3209595608080075,,0.0,0.0,121083.43266190884
AUT,q2,Storm surge,50,0.2810733366875623,121083.43266190884,0.1818653202247265,0.0,0,1.5,0,0.06,201861.74487076103,,0.3209595608080075,,0.0,0.0,121083.43266190884
AUT,q2,Tsunami,50,0.2810733366875623,121083.43266190884,0.1818653202247265,0.0,0,1.5,0,0.06,201861.74487076103,,0.3209595608080075,,0.0,0.0,121083.43266190884
AUT,q2,Wind,50,0.2810733366875623,111021.60514240112,0.1818653202247265,0.0,0,1.5,0,0.06,201861.74487076103,,0.38183853399064793,,0.0,0.0,111021.60514240112
AUT,q3,Earthquake,50,0.2810733366875623,65264.662522744526,0.1818653202247265,0.0,0,1.5,0,0.06,253877.4808942393,,0.9972914097866097,,0.0,0.0,65264.662522744526
AUT,q3,Flood,50,0.2810733366875623,67420.43675464428,0.1818653202247265,0.0,0,1.5,0,0.06,253877.4808942393,,0.9543687358850241,,0.0,0.0,67420.43675464428
AUT,q3,Storm surge,50,0.2810733366875623,67420.43675464428,0.1818653202247265,0.0,0,1.5,0,0.06,253877.4808942393,,0.9543687358850241,,0.0,0.0,67420.43675464428
AUT,q3,Tsunami,50,0.2810733366875623,67420.43675464428,0.1818653202247265,0.0,0,1.5,0,0.06,253877.4808942393,,0.9543687358850241,,0.0,0.0,67420.43675464428
AUT,q3,Wind,50,0.2810733366875623,65264.6625227445,0.1818653202247265,0.0,0,1.5,0,0.06,253877.4808942393,,0.9972914097866103,,0.0,0.0,65264.6625227445
AUT,q4,Earthquake,50,0.2810733366875623,97420.12209065829,0.1818653202247265,0.0,0,1.5,0,0.06,378961.20547878847,,0.9972914097866105,,0.0,0.0,97420.12209065829
AUT,q4,Flood,50,0.2810733366875623,97420.12209065829,0.1818653202247265,0.0,0,1.5,0,0.06,378961.20547878847,,0.9972914097866105,,0.0,0.0,97420.12209065829
AUT,q4,Storm surge,50,0.2810733366875623,97420.12209065829,0.1818653202247265,0.0,0,1.5,0,0.06,378961.20547878847,,0.9972914097866105,,0.0,0.0,97420.12209065829
AUT,q4,Tsunami,50,0.2810733366875623,97420.12209065829,0.1818653202247265,0.0,0,1.5,0,0.06,378961.20547878847,,0.9972914097866105,,0.0,0.0,97420.12209065829
AUT,q4,Wind,50,0.2810733366875623,97420.12209065829,0.1818653202247265,0.0,0,1.5,0,0.06,378961.20547878847,,0.9972914097866105,,0.0,0.0,97420.12209065829
AUT,q5,Earthquake,50,0.2810733366875623,95280.905610969,0.1818653202247265,0.0,0,1.5,0,0.06,617698.0599441367,,1.6555739191516148,,0.0,0.0,95280.905610969
AUT,q5,Flood,50,0.2810733366875623,158792.56120396944,0.1818653202247265,0.0,0,1.5,0,0.06,617698.0599441367,,0.9972914097866105,,0.0,0.0,158792.56120396944
AUT,q5,Storm surge,50,0.2810733366875623,158792.56120396944,0.1818653202247265,0.0,0,1.5,0,0.06,617698.0599441367,,0.9972914097866105,,0.0,0.0,158792.56120396944
AUT,q5,Tsunami,50,0.2810733366875623,158792.56120396944,0.1818653202247265,0.0,0,1.5,0,0.06,617698.0599441367,,0.9972914097866105,,0.0,0.0,158792.56120396944
AUT,q5,Wind,50,0.2810733366875623,144005.7677895375,0.1818653202247265,0.0,0,1.5,0,0.06,617698.0599441367,,1.1351294762443525,,0.0,0.0,144005.7677895375
BEL,q1,Earthquake,50,0.2589876336506437,64715.82674807967,0.1700950073738132,0.0,0,1.5,0,0.06,107257.76848935043,,0.3220854506889569,,0.0,0.0,64715.82674807967
BEL,q1,Flood,50,0.2589876336506437,64715.82674807967,0.1700950073738132,0.0,0,1.5,0,0.06,107257.76848935043,,0.3220854506889569,,0.0,0.0,64715.82674807967
BEL,q1,Storm surge,50,0.2589876336506437,64715.82674807967,0.1700950073738132,0.0,0,1.5,0,0.06,107257.76848935043,,0.3220854506889569,,0.0,0.0,64715.82674807967
BEL,q1,Tsunami,50,0.2589876336506437,64715.82674807967,0.1700950073738132,0.0,0,1.5,0,0.06,107257.76848935043,,0.3220854506889569,,0.0,0.0,64715.82674807967
BEL,q1,Wind,50,0.2589876336506437,64715.82674807967,0.1700950073738132,0.0,0,1.5,0,0.06,107257.76848935043,,0.3220854506889569,,0.0,0.0,64715.82674807967
BEL,q2,Earthquake,50,0.2589876336506437,137511.99857811505,0.1700950073738132,0.0,0,1.5,0,0.06,227907.62088868787,,0.3220983723584683,,0.0,0.0,137511.99857811505
BEL,q2,Flood,50,0.2589876336506437,137511.99857811505,0.1700950073738132,0.0,0,1.5,0,0.06,227907.62088868787,,0.3220983723584683,,0.0,0.0,137511.99857811505
BEL,q2,Storm surge,50,0.2589876336506437,137511.99857811505,0.1700950073738132,0.0,0,1.5,0,0.06,227907.62088868787,,0.3220983723584683,,0.0,0.0,137511.99857811505
BEL,q2,Tsunami,50,0.2589876336506437,137511.99857811505,0.1700950073738132,0.0,0,1.5,0,0.06,227907.62088868787,,0.3220983723584683,,0.0,0.0,137511.99857811505
BEL,q2,Wind,50,0.2589876336506437,137511.99857811505,0.1700950073738132,0.0,0,1.5,0,0.06,227907.62088868787,,0.3220983723584683,,0.0,0.0,137511.99857811505
BEL,q3,Earthquake,50,0.2589876336506437,76668.43783778176,0.1700950073738132,0.0,0,1.5,0,0.06,271204.95243118174,,0.9998809760848989,,0.0,0.0,76668.43783778176
BEL,q3,Flood,50,0.2589876336506437,133075.807523486,0.1700950073738132,0.0,0,1.5,0,0.06,271204.95243118174,,0.4728109016451437,,0.0,0.0,133075.807523486
BEL,q3,Storm surge,50,0.2589876336506437,133075.807523486,0.1700950073738132,0.0,0,1.5,0,0.06,271204.95243118174,,0.4728109016451437,,0.0,0.0,133075.807523486
BEL,q3,Tsunami,50,0.2589876336506437,133075.807523486,0.1700950073738132,0.0,0,1.5,0,0.06,271204.95243118174,,0.4728109016451437,,0.0,0.0,133075.807523486
BEL,q3,Wind,50,0.2589876336506437,98246.56765368542,0.1700950073738132,0.0,0,1.5,0,0.06,271204.95243118174,,0.6937260825821392,,0.0,0.0,98246.56765368542
BEL,q4,Earthquake,50,0.2589876336506437,87044.024085239,0.1700950073738132,0.0,0,1.5,0,0.06,374748.64070844813,,1.157761589713352,,0.0,0.0,87044.024085239
BEL,q4,Flood,50,0.2589876336506437,96904.74151759097,0.1700950073738132,0.0,0,1.5,0,0.06,374748.64070844813,,1.0043084216212463,,0.0,0.0,96904.74151759097
BEL,q4,Storm surge,50,0.2589876336506437,96904.74151759097,0.1700950073738132,0.0,0,1.5,0,0.06,374748.64070844813,,1.0043084216212463,,0.0,0.0,96904.74151759097
BEL,q4,Tsunami,50,0.2589876336506437,96904.74151759097,0.1700950073738132,0.0,0,1.5,0,0.06,374748.64070844813,,1.0043084216212463,,0.0,0.0,96904.74151759097
BEL,q4,Wind,50,0.2589876336506437,96904.74151759097,0.1700950073738132,0.0,0,1.5,0,0.06,374748.64070844813,,1.0043084216212463,,0.0,0.0,96904.74151759097
BEL,q5,Earthquake,50,0.2589876336506437,50447.9541004808,0.1700950073738132,0.0,0,1.5,0,0.06,585274.8357698943,,2.40000000006,,0.0,0.0,50447.9541004808
BEL,q5,Flood,50,0.2589876336506437,151343.86230144234,0.1700950073738132,0.0,0,1.5,0,0.06,585274.8357698943,,1.0043084216212474,,0.0,0.0,151343.86230144234
BEL,q5,Storm surge,50,0.2589876336506437,151343.86230144234,0.1700950073738132,0.0,0,1.5,0,0.06,585274.8357698943,,1.0043084216212474,,0.0,0.0,151343.86230144234
BEL,q5,Tsunami,50,0.2589876336506437,151343.86230144234,0.1700950073738132,0.0,0,1.5,0,0.06,585274.8357698943,,1.0043084216212474,,0.0,0.0,151343.86230144234
BEL,q5,Wind,50,0.2589876336506437,113762.17829816,0.1700950073738132,0.0,0,1.5,0,0.06,585274.8357698943,,1.270324798433875,,0.0,0.0,113762.17829816
BEN,q1,Earthquake,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,0.0,0,1.5,0,0.06,2651.657847255056,,0.923272565364527,,0.0,0.0,1718.9552130915774
BEN,q1,Flood,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,0.0,0,1.5,0,0.06,2651.657847255056,,0.923272565364527,,0.0,0.0,1718.9552130915774
BEN,q1,Storm surge,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,0.0,0,1.5,0,0.06,2651.657847255056,,0.923272565364527,,0.0,0.0,1718.9552130915774
BEN,q1,Tsunami,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,0.0,0,1.5,0,0.06,2651.657847255056,,0.923272565364527,,0.0,0.0,1718.9552130915774
BEN,q1,Wind,50,0.2166936869532021,1718.955213091577,0.4570694328380306,0.0,0,1.5,0,0.06,2651.657847255056,,0.9232725653645277,,0.0,0.0,1718.955213091577
BEN,q2,Earthquake,50,0.2166936869532021,2587.8216188321185,0.4570694328380306,0.0,0,1.5,0,0.06,3991.9699190597207,,0.9251337340525211,,0.0,0.0,2587.8216188321185
BEN,q2,Flood,50,0.2166936869532021,2587.8216188321185,0.4570694328380306,0.0,0,1.5,0,0.06,3991.9699190597207,,0.9251337340525211,,0.0,0.0,2587.8216188321185
BEN,q2,Storm surge,50,0.2166936869532021,2587.8216188321185,0.4570694328380306,0.0,0,1.5,0,0.06,3991.9699190597207,,0.9251337340525211,,0.0,0.0,2587.8216188321185
BEN,q2,Tsunami,50,0.2166936869532021,2587.8216188321185,0.4570694328380306,0.0,0,1.5,0,0.06,3991.9699190597207,,0.9251337340525211,,0.0,0.0,2587.8216188321185
BEN,q2,Wind,50,0.2166936869532021,2587.821618832118,0.4570694328380306,0.0,0,1.5,0,0.06,3991.9699190597207,,0.9251337340525215,,0.0,0.0,2587.821618832118
BEN,q3,Earthquake,50,0.2166936869532021,3356.782263394922,0.4570694328380306,0.0,0,1.5,0,0.06,5832.1592531208025,,1.2034853114575252,,0.0,0.0,3356.782263394922
BEN,q3,Flood,50,0.2166936869532021,3535.372455753149,0.4570694328380306,0.0,0,1.5,0,0.06,5832.1592531208025,,1.0962545660393108,,0.0,0.0,3535.372455753149
BEN,q3,Storm surge,50,0.2166936869532021,3535.372455753149,0.4570694328380306,0.0,0,1.5,0,0.06,5832.1592531208025,,1.0962545660393108,,0.0,0.0,3535.372455753149
BEN,q3,Tsunami,50,0.2166936869532021,3535.372455753149,0.4570694328380306,0.0,0,1.5,0,0.06,5832.1592531208025,,1.0962545660393108,,0.0,0.0,3535.372455753149
BEN,q3,Wind,50,0.2166936869532021,3424.693275316351,0.4570694328380306,0.0,0,1.5,0,0.06,5832.1592531208025,,1.1553261475278849,,0.0,0.0,3424.693275316351
BEN,q4,Earthquake,50,0.2166936869532021,3292.098715042587,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,2.066483168005276,,0.0,0.0,3292.098715042587
BEN,q4,Flood,50,0.2166936869532021,4188.621995589382,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,1.4555194706280534,,0.0,0.0,4188.621995589382
BEN,q4,Storm surge,50,0.2166936869532021,4188.621995589382,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,1.4555194706280534,,0.0,0.0,4188.621995589382
BEN,q4,Tsunami,50,0.2166936869532021,4188.621995589382,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,1.4555194706280534,,0.0,0.0,4188.621995589382
BEN,q4,Wind,50,0.2166936869532021,3397.512917668172,0.4570694328380306,0.0,0,1.5,0,0.06,8130.034073379823,,1.9587369120184177,,0.0,0.0,3397.512917668172
BEN,q5,Earthquake,50,0.2166936869532021,6079.353511570509,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,2.519630072763274,,0.0,0.0,6079.353511570509
BEN,q5,Flood,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,1.4555194706280534,,0.0,0.0,8744.241974047742
BEN,q5,Storm surge,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,1.4555194706280534,,0.0,0.0,8744.241974047742
BEN,q5,Tsunami,50,0.2166936869532021,8744.241974047742,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,1.4555194706280534,,0.0,0.0,8744.241974047742
BEN,q5,Wind,50,0.2166936869532021,7092.708555063376,0.4570694328380306,0.0,0,1.5,0,0.06,16972.404115182744,,1.9587369120184177,,0.0,0.0,7092.708555063376
