iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
ARM,q1,Flood,50,0.2974580893125118,4167.089147580321,0.469678089191154,534.7897655489991,0,1.5,0,0.06,6235.714238620918,,3.199634425806896,0.3440270392487626,0.33348654259504307,0.0,4167.089147580321
ARM,q1,Storm surge,50,0.2974580893125118,4167.089147580321,0.469678089191154,534.7897655489991,0,1.5,0,0.06,6235.714238620918,,3.199634425806896,0.3440270392487626,0.33348654259504307,0.0,4167.089147580321
ARM,q1,Tsunami,50,0.2974580893125118,4167.089147580321,0.469678089191154,534.7897655489991,0,1.5,0,0.06,6235.714238620918,,3.199634425806896,0.3440270392487626,0.33348654259504307,0.0,4167.089147580321
ARM,q1,Wind,50,0.2974580893125118,4167.089147580321,0.469678089191154,534.7897655489991,0,1.5,0,0.06,6235.714238620918,,3.199634425806896,0.3440270392487626,0.33348654259504307,0.0,4167.089147580321
ARM,q2,Earthquake,50,0.2974580893125118,12161.481490544997,0.469678089191154,615.2875023494128,0,1.5,0,0.06,18198.68032757378,,1.3318930272993434,0.6323769325291156,0.3440739165952247,0.0,12161.481490544997
ARM,q2,Flood,50,0.2974580893125118,12161.481490544997,0.469678089191154,615.2875023494128,0,1.5,0,0.06,18198.68032757378,,1.3318930272993434,0.6323769325291156,0.3440739165952247,0.0,12161.481490544997
ARM,q2,Storm surge,50,0.2974580893125118,12161.481490544997,0.469678089191154,615.2875023494128,0,1.5,0,0.06,18198.68032757378,,1.3318930272993434,0.6323769325291156,0.3440739165952247,0.0,12161.481490544997
ARM,q2,Tsunami,50,0.2974580893125118,12161.481490544997,0.469678089191154,615.2875023494128,0,1.5,0,0.06,18198.68032757378,,1.3318930272993434,0.6323769325291156,0.3440739165952247,0.0,12161.481490544997
ARM,q2,Wind,50,0.2974580893125118,12161.481490544997,0.469678089191154,615.2875023494128,0,1.5,0,0.06,18198.68032757378,,1.3318930272993434,0.6323769325291156,0.3440739165952247,0.0,12161.481490544997
ARM,q3,Earthquake,50,0.2974580893125118,14179.815427318446,0.469678089191154,576.6795249212437,0,1.5,0,0.06,25763.27664318917,,1.6889153777915349,0.6484495490834585,0.2564788504341841,0.0,14179.815427318446
ARM,q3,Flood,50,0.2974580893125118,17188.59477353747,0.469678089191154,576.6795249212437,0,1.5,0,0.06,25763.27664318917,,1.1776840722219188,0.7060799627187921,0.29551795296385797,0.0,17188.59477353747
ARM,q3,Storm surge,50,0.2974580893125118,17188.59477353747,0.469678089191154,576.6795249212437,0,1.5,0,0.06,25763.27664318917,,1.1776840722219188,0.7060799627187921,0.29551795296385797,0.0,17188.59477353747
ARM,q3,Tsunami,50,0.2974580893125118,17188.59477353747,0.469678089191154,576.6795249212437,0,1.5,0,0.06,25763.27664318917,,1.1776840722219188,0.7060799627187921,0.29551795296385797,0.0,17188.59477353747
ARM,q3,Wind,50,0.2974580893125118,15084.86892972552,0.469678089191154,576.6795249212437,0,1.5,0,0.06,25763.27664318917,,1.461413717433369,0.6697633530371643,0.2742760852926763,0.0,15084.86892972552
ARM,q4,Earthquake,50,0.2974580893125118,7277.42352824714,0.469678089191154,615.9922071797192,0,1.5,0,0.06,37352.67941453257,,4.800033395528784,0.421764373062363,0.1798546817116136,0.0,7277.42352824714
ARM,q4,Flood,50,0.2974580893125118,10697.728260952594,0.469678089191154,615.9922071797192,0,1.5,0,0.06,37352.67941453257,,3.9999829470075716,0.5217887728574105,0.16262379897828502,0.0,10697.728260952594
ARM,q4,Storm surge,50,0.2974580893125118,10697.728260952594,0.469678089191154,615.9922071797192,0,1.5,0,0.06,37352.67941453257,,3.9999829470075716,0.5217887728574105,0.16262379897828502,0.0,10697.728260952594
ARM,q4,Tsunami,50,0.2974580893125118,10697.728260952594,0.469678089191154,615.9922071797192,0,1.5,0,0.06,37352.67941453257,,3.9999829470075716,0.5217887728574105,0.16262379897828502,0.0,10697.728260952594
ARM,q4,Wind,50,0.2974580893125118,10697.728260952594,0.469678089191154,615.9922071797192,0,1.5,0,0.06,37352.67941453257,,3.9999829470075716,0.5217887728574105,0.16262379897828502,0.0,10697.728260952594
ARM,q5,Earthquake,50,0.2974580893125118,7960.5192532938045,0.469678089191154,702.714346083288,0,1.5,0,0.06,83385.94411492936,,4.800016697774391,0.4112782227891309,0.18510047117676887,0.0,7960.5192532938045
ARM,q5,Flood,50,0.2974580893125118,23881.557759881427,0.469678089191154,702.714346083288,0,1.5,0,0.06,83385.94411492936,,3.1999896971769353,0.6588522303525345,0.13039292068477631,0.0,23881.557759881427
ARM,q5,Storm surge,50,0.2974580893125118,23881.557759881427,0.469678089191154,702.714346083288,0,1.5,0,0.06,83385.94411492936,,3.1999896971769353,0.6588522303525345,0.13039292068477631,0.0,23881.557759881427
ARM,q5,Tsunami,50,0.2974580893125118,23881.557759881427,0.469678089191154,702.714346083288,0,1.5,0,0.06,83385.94411492936,,3.1999896971769353,0.6588522303525345,0.13039292068477631,0.0,23881.557759881427
ARM,q5,Wind,50,0.2974580893125118,23881.557759881427,0.469678089191154,702.714346083288,0,1.5,0,0.06,83385.94411492936,,3.1999896971769353,0.6588522303525345,0.13039292068477631,0.0,23881.557759881427
AUS,q1,Earthquake,50,0.2045596960851609,36382.29146750759,0.2309980310138752,2317.7938756960552,0,1.5,0,0.06,64574.5030609677,,1.8730717734703066,0.4454900640784332,0.4316867867140757,0.0,36382.29146750759
AUS,q1,Flood,50,0.2045596960851609,37424.73645784048,0.2309980310138752,2317.7938756960552,0,1.5,0,0.06,64574.5030609677,,1.7392468407568784,0.45900459889806666,0.44771968609536184,0.0,37424.73645784048
AUS,q1,Storm surge,50,0.2045596960851609,37424.73645784048,0.2309980310138752,2317.7938756960552,0,1.5,0,0.06,64574.5030609677,,1.7392468407568784,0.45900459889806666,0.44771968609536184,0.0,37424.73645784048
AUS,q1,Tsunami,50,0.2045596960851609,37424.73645784048,0.2309980310138752,2317.7938756960552,0,1.5,0,0.06,64574.5030609677,,1.7392468407568784,0.45900459889806666,0.44771968609536184,0.0,37424.73645784048
AUS,q1,Wind,50,0.2045596960851609,37424.73645784048,0.2309980310138752,2317.7938756960552,0,1.5,0,0.06,64574.5030609677,,1.7392468407568784,0.45900459889806666,0.44771968609536184,0.0,37424.73645784048
AUS,q2,Earthquake,50,0.2045596960851609,35180.799146247875,0.2309980310138752,2641.0671666603916,0,1.5,0,0.06,141639.63784586787,,4.400006394911327,0.3410822838081408,0.24446135591097712,0.0,35180.799146247875
AUS,q2,Flood,50,0.2045596960851609,82088.53134124508,0.2309980310138752,2641.0671666603916,0,1.5,0,0.06,141639.63784586787,,1.1915320202871067,0.6260582713766922,0.393033354517052,0.0,82088.53134124508
AUS,q2,Storm surge,50,0.2045596960851609,82088.53134124508,0.2309980310138752,2641.0671666603916,0,1.5,0,0.06,141639.63784586787,,1.1915320202871067,0.6260582713766922,0.393033354517052,0.0,82088.53134124508
AUS,q2,Tsunami,50,0.2045596960851609,82088.53134124508,0.2309980310138752,2641.0671666603916,0,1.5,0,0.06,141639.63784586787,,1.1915320202871067,0.6260582713766922,0.393033354517052,0.0,82088.53134124508
AUS,q2,Wind,50,0.2045596960851609,82088.53134124508,0.2309980310138752,2641.0671666603916,0,1.5,0,0.06,141639.63784586787,,1.1915320202871067,0.6260582713766922,0.393033354517052,0.0,82088.53134124508
AUS,q3,Earthquake,50,0.2045596960851609,42751.97651520142,0.2309980310138752,2757.5592092577367,0,1.5,0,0.06,172121.5724985598,,4.000002486932924,0.38669565907597825,0.23752917881816987,0.0,42751.97651520142
AUS,q3,Flood,50,0.2045596960851609,99754.61186880332,0.2309980310138752,2757.5592092577367,0,1.5,0,0.06,172121.5724985598,,1.093681107059288,0.658255190356825,0.38234417039235596,0.0,99754.61186880332
AUS,q3,Storm surge,50,0.2045596960851609,99754.61186880332,0.2309980310138752,2757.5592092577367,0,1.5,0,0.06,172121.5724985598,,1.093681107059288,0.658255190356825,0.38234417039235596,0.0,99754.61186880332
AUS,q3,Tsunami,50,0.2045596960851609,99754.61186880332,0.2309980310138752,2757.5592092577367,0,1.5,0,0.06,172121.5724985598,,1.093681107059288,0.658255190356825,0.38234417039235596,0.0,99754.61186880332
AUS,q3,Wind,50,0.2045596960851609,95133.42202813193,0.2309980310138752,2757.5592092577367,0,1.5,0,0.06,172121.5724985598,,1.2219806501054145,0.6416438657292617,0.3631169245191016,0.0,95133.42202813193
AUS,q4,Earthquake,50,0.2045596960851609,63722.377386066844,0.2309980310138752,2710.398901378353,0,1.5,0,0.06,256549.44386341015,,3.1999985789611864,0.49961313623713705,0.21685047366257537,0.0,63722.377386066844
AUS,q4,Flood,50,0.2045596960851609,64010.51491494148,0.2309980310138752,2710.398901378353,0,1.5,0,0.06,256549.44386341015,,3.199996092061596,0.500611622673193,0.21622672742791044,0.0,64010.51491494148
AUS,q4,Storm surge,50,0.2045596960851609,64010.51491494148,0.2309980310138752,2710.398901378353,0,1.5,0,0.06,256549.44386341015,,3.199996092061596,0.500611622673193,0.21622672742791044,0.0,64010.51491494148
AUS,q4,Tsunami,50,0.2045596960851609,64010.51491494148,0.2309980310138752,2710.398901378353,0,1.5,0,0.06,256549.44386341015,,3.199996092061596,0.500611622673193,0.21622672742791044,0.0,64010.51491494148
AUS,q4,Wind,50,0.2045596960851609,63722.377386066844,0.2309980310138752,2710.398901378353,0,1.5,0,0.06,256549.44386341015,,3.1999985789611864,0.49961313623713705,0.21685047366257537,0.0,63722.377386066844
AUS,q5,Earthquake,50,0.2045596960851609,56062.45899660527,0.2309980310138752,2798.5694348557035,0,1.5,0,0.06,470974.124379196,,4.80000675017603,0.44148243762145606,0.17033664350288427,0.0,56062.45899660527
AUS,q5,Flood,50,0.2045596960851609,116981.70317898644,0.2309980310138752,2798.5694348557035,0,1.5,0,0.06,470974.124379196,,2.7999769074142806,0.6205847368997283,0.17039180577164184,0.0,116981.70317898644
AUS,q5,Storm surge,50,0.2045596960851609,116981.70317898644,0.2309980310138752,2798.5694348557035,0,1.5,0,0.06,470974.124379196,,2.7999769074142806,0.6205847368997283,0.17039180577164184,0.0,116981.70317898644
AUS,q5,Tsunami,50,0.2045596960851609,116981.70317898644,0.2309980310138752,2798.5694348557035,0,1.5,0,0.06,470974.124379196,,2.7999769074142806,0.6205847368997283,0.17039180577164184,0.0,116981.70317898644
AUS,q5,Wind,50,0.2045596960851609,116370.02800380258,0.2309980310138752,2798.5694348557035,0,1.5,0,0.06,470974.124379196,,2.799979394313871,0.6196679434093123,0.17091965767060252,0.0,116370.02800380258
AUT,q1,Earthquake,50,0.2810733366875623,50116.59784290732,0.1818653202247265,2876.314802614641,0,1.5,0,0.06,83550.8513852865,,0.6697661714152281,0.5803691167196711,0.8123595859976256,0.0,50116.59784290732
AUT,q1,Flood,50,0.2810733366875623,50116.59784290732,0.1818653202247265,2876.314802614641,0,1.5,0,0.06,83550.8513852865,,0.6697661714152281,0.5803691167196711,0.8123595859976256,0.0,50116.59784290732
AUT,q1,Storm surge,50,0.2810733366875623,50116.59784290732,0.1818653202247265,2876.314802614641,0,1.5,0,0.06,83550.8513852865,,0.6697661714152281,0.5803691167196711,0.8123595859976256,0.0,50116.59784290732
AUT,q1,Tsunami,50,0.2810733366875623,50116.59784290732,0.1818653202247265,2876.314802614641,0,1.5,0,0.06,83550.8513852865,,0.6697661714152281,0.5803691167196711,0.8123595859976256,0.0,50116.59784290732
AUT,q1,Wind,50,0.2810733366875623,50116.59784290732,0.1818653202247265,2876.314802614641,0,1.5,0,0.06,83550.8513852865,,0.6697661714152281,0.5803691167196711,0.8123595859976256,0.0,50116.59784290732
AUT,q2,Earthquake,50,0.2810733366875623,98462.14170280678,0.1818653202247265,3024.511019174645,0,1.5,0,0.06,201861.74487076103,,0.6692659431318627,0.6857242069745365,0.5637217411304457,0.0,98462.14170280678
AUT,q2,Flood,50,0.2810733366875623,121083.43266190884,0.1818653202247265,3024.511019174645,0,1.5,0,0.06,201861.74487076103,,0.48228834550278465,0.7374571263685779,0.6314631672843452,0.0,121083.43266190884
AUT,q2,Storm surge,50,0.2810733366875623,121083.43266190884,0.1818653202247265,3024.511019174645,0,1.5,0,0.06,201861.74487076103,,0.48228834550278465,0.7374571263685779,0.6314631672843452,0.0,121083.43266190884
AUT,q2,Tsunami,50,0.2810733366875623,121083.43266190884,0.1818653202247265,3024.511019174645,0,1.5,0,0.06,201861.74487076103,,0.48228834550278465,0.7374571263685779,0.6314631672843452,0.0,121083.43266190884
AUT,q2,Wind,50,0.2810733366875623,111021.60514240112,0.1818653202247265,3024.511019174645,0,1.5,0,0.06,201861.74487076103,,0.5888624183257422,0.7119095382092344,0.5770523269002962,0.0,111021.60514240112
AUT,q3,Earthquake,50,0.2810733366875623,65264.662522744526,0.1818653202247265,3052.3483777710526,0,1.5,0,0.06,253877.4808942393,,1.7028018084536798,0.5510274957804445,0.34999409004478677,0.0,65264.662522744526
AUT,q3,Flood,50,0.2810733366875623,67420.43675464428,0.1818653202247265,3052.3483777710526,0,1.5,0,0.06,253877.4808942393,,1.6086650625169954,0.560745373455078,0.3596077081130394,0.0,67420.43675464428
AUT,q3,Storm surge,50,0.2810733366875623,67420.43675464428,0.1818653202247265,3052.3483777710526,0,1.5,0,0.06,253877.4808942393,,1.6086650625169954,0.560745373455078,0.3596077081130394,0.0,67420.43675464428
AUT,q3,Tsunami,50,0.2810733366875623,67420.43675464428,0.1818653202247265,3052.3483777710526,0,1.5,0,0.06,253877.4808942393,,1.6086650625169954,0.560745373455078,0.3596077081130394,0.0,67420.43675464428
AUT,q3,Wind,50,0.2810733366875623,65264.6625227445,0.1818653202247265,3052.3483777710526,0,1.5,0,0.06,253877.4808942393,,1.7028018084536805,0.5510274957804445,0.3499940900447866,0.0,65264.6625227445
AUT,q4,Earthquake,50,0.2810733366875623,97420.12209065829,0.1818653202247265,2960.63535456229,0,1.5,0,0.06,378961.20547878847,,1.4072073548338035,0.6406947541989465,0.31637280493904796,0.0,97420.12209065829
AUT,q4,Flood,50,0.2810733366875623,97420.12209065829,0.1818653202247265,2960.63535456229,0,1.5,0,0.06,378961.20547878847,,1.4072073548338035,0.6406947541989465,0.31637280493904796,0.0,97420.12209065829
AUT,q4,Storm surge,50,0.2810733366875623,97420.12209065829,0.1818653202247265,2960.63535456229,0,1.5,0,0.06,378961.20547878847,,1.4072073548338035,0.6406947541989465,0.31637280493904796,0.0,97420.12209065829
AUT,q4,Tsunami,50,0.2810733366875623,97420.12209065829,0.1818653202247265,2960.63535456229,0,1.5,0,0.06,378961.20547878847,,1.4072073548338035,0.6406947541989465,0.31637280493904796,0.0,97420.12209065829
AUT,q4,Wind,50,0.2810733366875623,97420.12209065829,0.1818653202247265,2960.63535456229,0,1.5,0,0.06,378961.20547878847,,1.4072073548338035,0.6406947541989465,0.31637280493904796,0.0,97420.12209065829
AUT,q5,Earthquake,50,0.2810733366875623,95280.905610969,0.1818653202247265,2903.148154178208,0,1.5,0,0.06,617698.0599441367,,2.000011368750508,0.6236034568915654,0.23611895699627466,0.0,95280.905610969
AUT,q5,Flood,50,0.2810733366875623,158792.56120396944,0.1818653202247265,2903.148154178208,0,1.5,0,0.06,617698.0599441367,,1.1976127861055357,0.7238269964852293,0.2698725949082882,0.0,158792.56120396944
AUT,q5,Storm surge,50,0.2810733366875623,158792.56120396944,0.1818653202247265,2903.148154178208,0,1.5,0,0.06,617698.0599441367,,1.1976127861055357,0.7238269964852293,0.2698725949082882,0.0,158792.56120396944
AUT,q5,Tsunami,50,0.2810733366875623,158792.56120396944,0.1818653202247265,2903.148154178208,0,1.5,0,0.06,617698.0599441367,,1.1976127861055357,0.7238269964852293,0.2698725949082882,0.0,158792.56120396944
AUT,q5,Wind,50,0.2810733366875623,144005.7677895375,0.1818653202247265,2903.148154178208,0,1.5,0,0.06,617698.0599441367,,1.390658993009172,0.703893140885369,0.2524908871444102,0.0,144005.7677895375
BEL,q1,Earthquake,50,0.2589876336506437,64715.82674807967,0.1700950073738132,3024.188757980263,0,1.5,0,0.06,107257.76848935043,,0.7004999528554596,0.6007460311562132,0.7274561672584028,0.0,64715.82674807967
BEL,q1,Flood,50,0.2589876336506437,64715.82674807967,0.1700950073738132,3024.188757980263,0,1.5,0,0.06,107257.76848935043,,0.7004999528554596,0.6007460311562132,0.7274561672584028,0.0,64715.82674807967
BEL,q1,Storm surge,50,0.2589876336506437,64715.82674807967,0.1700950073738132,3024.188757980263,0,1.5,0,0.06,107257.76848935043,,0.7004999528554596,0.6007460311562132,0.7274561672584028,0.0,64715.82674807967
BEL,q1,Tsunami,50,0.2589876336506437,64715.82674807967,0.1700950073738132,3024.188757980263,0,1.5,0,0.06,107257.76848935043,,0.7004999528554596,0.6007460311562132,0.7274561672584028,0.0,64715.82674807967
BEL,q1,Wind,50,0.2589876336506437,64715.82674807967,0.1700950073738132,3024.188757980263,0,1.5,0,0.06,107257.76848935043,,0.7004999528554596,0.6007460311562132,0.7274561672584028,0.0,64715.82674807967
BEL,q2,Earthquake,50,0.2589876336506437,137511.99857811505,0.1700950073738132,2896.0458239063555,0,1.5,0,0.06,227907.62088868787,,0.4673769218171893,0.7514984876994204,0.6112541480576084,0.0,137511.99857811505
BEL,q2,Flood,50,0.2589876336506437,137511.99857811505,0.1700950073738132,2896.0458239063555,0,1.5,0,0.06,227907.62088868787,,0.4673769218171893,0.7514984876994204,0.6112541480576084,0.0,137511.99857811505
BEL,q2,Storm surge,50,0.2589876336506437,137511.99857811505,0.1700950073738132,2896.0458239063555,0,1.5,0,0.06,227907.62088868787,,0.4673769218171893,0.7514984876994204,0.6112541480576084,0.0,137511.99857811505
BEL,q2,Tsunami,50,0.2589876336506437,137511.99857811505,0.1700950073738132,2896.0458239063555,0,1.5,0,0.06,227907.62088868787,,0.4673769218171893,0.7514984876994204,0.6112541480576084,0.0,137511.99857811505
BEL,q2,Wind,50,0.2589876336506437,137511.99857811505,0.1700950073738132,2896.0458239063555,0,1.5,0,0.06,227907.62088868787,,0.4673769218171893,0.7514984876994204,0.6112541480576084,0.0,137511.99857811505
BEL,q3,Earthquake,50,0.2589876336506437,76668.43783778176,0.1700950073738132,2995.7623046739413,0,1.5,0,0.06,271204.95243118174,,1.4613996415078179,0.5799367721518257,0.37281807073202244,0.0,76668.43783778176
BEL,q3,Flood,50,0.2589876336506437,133075.807523486,0.1700950073738132,2995.7623046739413,0,1.5,0,0.06,271204.95243118174,,0.6994572464766807,0.7159200848307189,0.47778006918795396,0.0,133075.807523486
BEL,q3,Storm surge,50,0.2589876336506437,133075.807523486,0.1700950073738132,2995.7623046739413,0,1.5,0,0.06,271204.95243118174,,0.6994572464766807,0.7159200848307189,0.47778006918795396,0.0,133075.807523486
BEL,q3,Tsunami,50,0.2589876336506437,133075.807523486,0.1700950073738132,2995.7623046739413,0,1.5,0,0.06,271204.95243118174,,0.6994572464766807,0.7159200848307189,0.47778006918795396,0.0,133075.807523486
BEL,q3,Wind,50,0.2589876336506437,98246.56765368542,0.1700950073738132,2995.7623046739413,0,1.5,0,0.06,271204.95243118174,,1.0965128978538152,0.6416701144017842,0.4046290278185657,0.0,98246.56765368542
BEL,q4,Earthquake,50,0.2589876336506437,87044.024085239,0.1700950073738132,3023.905854435869,0,1.5,0,0.06,374748.64070844813,,1.7660397206566232,0.5917501093365761,0.29708892709660906,0.0,87044.024085239
BEL,q4,Flood,50,0.2589876336506437,96904.74151759097,0.1700950073738132,3023.905854435869,0,1.5,0,0.06,374748.64070844813,,1.4792239823770532,0.6203705432077752,0.322762701806991,0.0,96904.74151759097
BEL,q4,Storm surge,50,0.2589876336506437,96904.74151759097,0.1700950073738132,3023.905854435869,0,1.5,0,0.06,374748.64070844813,,1.4792239823770532,0.6203705432077752,0.322762701806991,0.0,96904.74151759097
BEL,q4,Tsunami,50,0.2589876336506437,96904.74151759097,0.1700950073738132,3023.905854435869,0,1.5,0,0.06,374748.64070844813,,1.4792239823770532,0.6203705432077752,0.322762701806991,0.0,96904.74151759097
BEL,q4,Wind,50,0.2589876336506437,96904.74151759097,0.1700950073738132,3023.905854435869,0,1.5,0,0.06,374748.64070844813,,1.4792239823770532,0.6203705432077752,0.322762701806991,0.0,96904.74151759097
BEL,q5,Earthquake,50,0.2589876336506437,50447.9541004808,0.1700950073738132,3073.5838404847577,0,1.5,0,0.06,585274.8357698943,,4.000001065847443,0.4360031250541394,0.20752641172798214,0.0,50447.9541004808
BEL,q5,Flood,50,0.2589876336506437,151343.86230144234,0.1700950073738132,3073.5838404847577,0,1.5,0,0.06,585274.8357698943,,1.2723284671885338,0.6961301094800858,0.28468961164630996,0.0,151343.86230144234
BEL,q5,Storm surge,50,0.2589876336506437,151343.86230144234,0.1700950073738132,3073.5838404847577,0,1.5,0,0.06,585274.8357698943,,1.2723284671885338,0.6961301094800858,0.28468961164630996,0.0,151343.86230144234
BEL,q5,Tsunami,50,0.2589876336506437,151343.86230144234,0.1700950073738132,3073.5838404847577,0,1.5,0,0.06,585274.8357698943,,1.2723284671885338,0.6961301094800858,0.28468961164630996,0.0,151343.86230144234
BEL,q5,Wind,50,0.2589876336506437,113762.17829816,0.1700950073738132,3073.5838404847577,0,1.5,0,0.06,585274.8357698943,,1.6496676689634697,0.6394667110081851,0.2710368412060413,0.0,113762.17829816
BEN,q1,Earthquake,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,111.50929877712305,0,1.5,0,0.06,2651.657847255056,,2.659895335103593,0.4809981701440464,0.27515812502052434,0.0,1718.9552130915774
BEN,q1,Flood,50,0.2166936869532021,1718.9552130915774,0.4570694328380306,111.50929877712305,0,1.5,0,0.06,2651.657847255056,,2.659895335103593,0.4809981701440464,0.27515812502052434,0.0,1718.9552130915774
