country,year,per_pr_allpr.cov_q5_tot
Bolivia,2014,22.8662856542098
Bolivia,2012,18.7212563095906
Bolivia,2011,21.5171298146747
Bolivia,2009,26.583263759931704
Bolivia,2008,26.7687081139646
Bolivia,2007,29.7597288729139
Bolivia,2006,26.4496032024225
Bosnia and Herzegovina,2015,7.03600983995133
Bosnia and Herzegovina,2007,12.3285193836919
Brazil,2020,3.1739346074225696
Brazil,2019,4.96149074665994
Brazil,2018,4.53384770929798
Brazil,2017,4.28778568380225
Brazil,2016,4.29773756301523
Brazil,2015,0.84983881129391
Brazil,2012,1.22352038370731
Brazil,2011,1.08859509712015
Brazil,2009,1.3471697818762
Brazil,2006,2.0863214386811
Bulgaria,2007,38.1907490822034
Burkina Faso,2018,33.423211106672
Burkina Faso,2014,26.1954612690107
Burkina Faso,2009,27.131628925527203
Burkina Faso,2003,16.207131047312
Cabo Verde,2007,37.1441468243791
Cambodia,2013,35.60553919481989
Cambodia,2008,26.611266267304
Cameroon,2014,7.079845436197201
Cameroon,2007,5.23775730213201
Central African Republic,2008,11.0174817490065
Chad,2011,9.87212115822365
Chile,2020,14.5703179538549
Chile,2017,9.975511386165
Chile,2015,8.80049670291513
Chile,2013,9.95584350451751
Chile,2011,9.35719377227537
China,2013,9.72325845545001
Colombia,2020,11.6140199280772
Colombia,2019,14.993978132096201
Colombia,2018,15.8300389278505
Colombia,2017,16.5771828805623
Colombia,2016,15.091163552569
Colombia,2015,16.24505141739519
Colombia,2014,16.2967771264971
Colombia,2012,18.1853477449793
Colombia,2011,25.03863163002899
Colombia,2010,22.653596068216288
Comoros,2004,29.718211683943192
"Congo, Dem. Rep.",2012,9.73193887683113
"Congo, Dem. Rep.",2004,7.399512806151249
"Congo, Rep.",2005,51.7779510397538
Costa Rica,2020,10.8600012171588
Costa Rica,2019,11.02832790470979
Costa Rica,2018,12.3596655449943
Costa Rica,2017,12.3959484532947
Costa Rica,2016,12.867093663431001
Costa Rica,2015,13.367640217969202
Costa Rica,2014,10.9275172132423
Costa Rica,2012,13.8594284818263
Costa Rica,2011,11.89228632885889
Costa Rica,2010,13.937055895785
Costa Rica,2008,6.72841646317585
Cote D'Ivoire,2018,40.3394784298992
Cote D'Ivoire,2015,21.538559398086498
Cote D'Ivoire,2008,30.60573591125249
Cote D'Ivoire,2002,21.873207938003798
Croatia,2014,12.232213973999
Croatia,2011,6.986106395721441
Croatia,2010,14.4143820570912
Croatia,2008,11.7495667007721
Djibouti,2012,13.5046043392171
Dominica,2002,39.7729711362051
Dominican Republic,2019,31.6193925830894
Dominican Republic,2018,30.3714943450273
Dominican Republic,2017,35.6325906007023
Dominican Republic,2016,32.9112008746256
Dominican Republic,2015,31.661423831957404
Dominican Republic,2014,47.2739898471601
Dominican Republic,2013,36.1259934284003
Dominican Republic,2012,38.6957724390378
Dominican Republic,2011,42.6495308436251
Dominican Republic,2010,37.2532893059569
Dominican Republic,2009,42.3506790173577
Dominican Republic,2008,33.3910890959185
Dominican Republic,2007,41.8091578696169
Ecuador,2020,34.013303642962796
Ecuador,2019,33.2148029259023
Ecuador,2018,28.6307916969803
Ecuador,2017,28.6778791010503
Ecuador,2016,27.1839870252599
Ecuador,2015,25.968911019115797
Ecuador,2014,21.2277661825261
Ecuador,2012,11.3460986261395
Ecuador,2011,11.8468389678719
Ecuador,2010,10.8899722559926
Ecuador,2008,16.58322264228059
"Egypt, Arab Rep.",2017,94.6756712372862
"Egypt, Arab Rep.",2008,3.65568932201068
El Salvador,2019,30.3747257138138
El Salvador,2018,28.562607456968298
El Salvador,2017,30.5555872025593
El Salvador,2016,28.4604848703419
El Salvador,2015,27.8360205167909
El Salvador,2014,28.758715325587396
El Salvador,2012,30.7776374003814
El Salvador,2011,27.915103314495
El Salvador,2010,27.3956176351834
El Salvador,2009,28.178911080282898
El Salvador,2008,28.025952178728296
El Salvador,2007,33.4747615749001
Eswatini,2016,39.5879037359798
Ethiopia,2018,17.5502085134939
Ethiopia,2015,23.5843958503782
Fiji,2013,45.935982849191795
Fiji,2008,61.0997787969222
Gabon,2017,29.275465925378104
Gabon,2005,20.24835961632869
"Gambia, The",2015,38.740399054345296
"Gambia, The",2010,45.08796453558449
Georgia,2021,55.4223918552901
Georgia,2020,52.6913368455498
Georgia,2019,42.1537539467215
Georgia,2018,43.12357930679449
Georgia,2017,41.9157554825483
Georgia,2016,55.0746755359831
Georgia,2015,63.9813075006327
Georgia,2014,86.5068871182299
Georgia,2013,84.0779776813324
Georgia,2012,76.5842061166473
Georgia,2011,22.9134299530467
Ghana,2016,32.5613344653439
Ghana,2012,32.5613344653439
Ghana,2005,36.7983721677776
Guatemala,2014,20.1104427756988
Guatemala,2011,23.66466300333859
Guatemala,2006,35.7604650757337
Guinea,2012,52.716207061227706
Haiti,2012,56.1657471357104
Haiti,2001,62.1295537218427
Honduras,2019,38.7424830851329
Honduras,2018,47.334205253396
Honduras,2017,51.4123953857661
Honduras,2016,44.8637006026993
Honduras,2015,44.3185970486695
Honduras,2013,42.410191394712896
Honduras,2011,41.1422516380346
Honduras,2010,45.0400895678684
Honduras,2009,30.4121441288352
Honduras,2008,46.2749886358735
Hungary,2007,18.3088309855105
"Iran, Islamic Rep.",2018,11.9271533084738
Iraq,2012,32.1152257648454
Iraq,2006,39.181184654156795
Jamaica,2017,56.3813484077905
Jamaica,2010,31.28976286871019
Jamaica,2002,35.3277750531306
Jordan,2010,92.382232158981
Jordan,2006,12.0966942633668
Kazakhstan,2017,21.694263980803598
Kazakhstan,2015,40.7219985941422
Kazakhstan,2014,41.608930370665696
Kazakhstan,2010,32.12249620272029
Kenya,2015,24.2582831624348
Kenya,2005,41.7005252962463
Kiribati,2006,52.043287524299195
Kosovo,2017,18.5078608714614
Kosovo,2013,17.6752574738668
Kosovo,2012,18.828070245375798
Kosovo,2011,19.6537537354453
Kosovo,2006,10.3993276841579
Kyrgyz Republic,2020,11.6630305815715
Kyrgyz Republic,2019,11.4131820700795
Kyrgyz Republic,2013,9.507865257008099
Kyrgyz Republic,2012,12.098360212331789
Kyrgyz Republic,2011,14.110168691163699
Kyrgyz Republic,2006,23.224191356318798
Lao PDR,2018,12.2995585156127
Lao PDR,2007,16.8566476221463
Latvia,2009,46.5582028482424
Latvia,2008,41.1035648989031
Lesotho,2017,46.3270906717902
Lesotho,2010,12.7101218928548
Liberia,2016,56.1369698992508
Liberia,2014,38.5833596415555
Liberia,2007,39.08415966333849
Lithuania,2008,6.93348248008023
Madagascar,2010,38.8487088365793
Malawi,2019,54.2716941402658
Malawi,2016,50.51779310653271
Malawi,2013,52.9943649495162
Malawi,2010,43.1046009965669
Malawi,2004,73.3576907797664
Malaysia,2016,86.0596723708622
Malaysia,2014,87.1849343867706
Malaysia,2012,71.7686238573576
Malaysia,2008,11.709315263769799
Maldives,2019,19.9538217322729
Maldives,2016,18.757355508313
Maldives,2009,20.8751467586134
Maldives,2004,10.0414367823053
Mali,2018,19.4734985837033
Mali,2009,41.4114879063234
Marshall Islands,2019,39.9103951012653
Mauritania,2014,30.397730635634403
Mauritius,2017,6.7523643435097
Mauritius,2012,31.334361495840103
Mauritius,2006,5.28230859938745
Mexico,2020,15.4394805412154
Mexico,2018,17.6219777791271
Mexico,2016,16.58844966018829
Mexico,2014,14.3185813126805
Mexico,2012,13.5467939374879
Mexico,2010,12.755933866577502
Mexico,2008,13.7804283696275
"Micronesia, Fed. Sts.",2000,25.7079371641174
Moldova,2018,37.5077001157771
Moldova,2013,43.1196710336104
Moldova,2012,39.7837439832119
Moldova,2010,40.741266852546296
Mongolia,2018,20.5875169395213
Mongolia,2016,19.5962708215711
Mongolia,2014,20.6151657948032
Mongolia,2012,20.7544977279369
Mongolia,2011,21.8479478658572
Mongolia,2010,24.057790516942788
Mongolia,2009,27.3048830354494
Mongolia,2007,29.4292559987873
Montenegro,2014,11.824148675682999
Montenegro,2012,5.5867965160706
Mozambique,2014,39.1924786221677
Mozambique,2008,26.598884700512297
Myanmar,2017,28.4839457936854
Myanmar,2009,12.7554957111062
Namibia,2015,35.4615459521413
Nepal,2010,58.1375896662518
Nicaragua,2014,22.0213936366365
Nicaragua,2009,14.9855004379121
Nicaragua,2005,48.36805531903709
Niger,2018,43.31989784938559
Niger,2014,50.0004848109092
Niger,2011,53.36101624295671
Nigeria,2018,63.0594060283579
Nigeria,2015,7.957066329894181
Nigeria,2012,6.588883674351539
Nigeria,2010,6.105091698689289
Pakistan,2018,53.8056953973023
Pakistan,2015,25.9617531872202
Pakistan,2013,23.3829975484872
Pakistan,2009,25.089160650251603
Pakistan,2007,19.3876441434532
Palau,2006,10.6850414926627
Panama,2019,18.27300028455659
Panama,2018,18.8787808753777
Panama,2017,16.8874964592348
Panama,2016,21.232239537738888
Panama,2015,18.3469180020486
Panama,2014,4.88756954461158
Panama,2013,5.00493507682146
Panama,2012,5.42753699945396
Panama,2011,5.99852935684745
Panama,2010,7.0054236659577995
Panama,2009,6.24840050267459
Panama,2008,21.344837188466688
Papua New Guinea,2009,45.4440986995251
Paraguay,2020,16.9746120505738
Paraguay,2019,17.9622775678755
Paraguay,2018,16.5485817126388
Paraguay,2017,18.8300555896352
Paraguay,2016,18.0138098654402
Paraguay,2015,17.892854643274
Paraguay,2014,15.0561699610618
Paraguay,2013,16.1880436713615
Paraguay,2012,20.2506068805078
Paraguay,2011,13.476563101237199
Paraguay,2010,16.18833420288629
Paraguay,2009,21.5143250519595
Paraguay,2008,21.4796959893202
Paraguay,2007,23.267772580692
Peru,2021,16.8901472569039
Peru,2020,18.804658075987398
Peru,2019,22.6836574097578
Peru,2018,20.2443257095967
Peru,2017,21.901012762252
Peru,2016,22.4540064034705
Peru,2015,21.2925356871671
Peru,2014,22.1170136801111
Peru,2013,22.7954291026696
Peru,2012,23.288477328276898
Peru,2011,27.04774936912539
Peru,2010,26.3441561701837
Peru,2009,28.463700803067
Peru,2008,28.595955890443904
Philippines,2018,59.2829706824898
Philippines,2015,62.41670359552051
Philippines,2013,50.4871540026543
Philippines,2006,88.5986871397766
Poland,2017,41.5006174048306
Poland,2016,43.7049000978432
Poland,2015,44.2901728181079
Poland,2012,36.32905933701629
Poland,2011,34.1656540296459
Poland,2010,34.143753277078694
Poland,2009,35.6328869857593
Poland,2008,37.0030414034284
Poland,2007,38.4025091785005
Poland,2006,39.7778726235342
Poland,2005,40.5116402318595
Romania,2016,6.22898602337248
Romania,2012,7.877077597372489
Romania,2011,8.58568497611607
Romania,2008,6.40000259117421
Russian Federation,2017,37.741036526105795
Russian Federation,2016,39.6032965228759
Russian Federation,2015,40.6136207605879
Russian Federation,2014,41.098026701684795
Rwanda,2013,92.9653486038425
Rwanda,2010,95.0096097980163
Rwanda,2005,73.4914140327577
Samoa,2008,77.2382101144855
Sao Tome and Principe,2017,21.3019828829722
Senegal,2018,73.7447966302255
Senegal,2011,88.712047668279
Serbia,2018,4.54813962705102
Serbia,2015,5.4435415456150595
Serbia,2013,5.81914750114741
Serbia,2010,4.7359749661985795
Serbia,2007,7.019123437119899
Sierra Leone,2018,34.5808439281206
Sierra Leone,2011,27.7383543857352
Slovak Republic,2009,3.30977411183382
Solomon Islands,2005,44.8952605744533
South Africa,2020,3.79389225803325
South Africa,2019,4.75661993305006
South Africa,2018,3.27386135005497
South Africa,2016,7.90779240533432
South Africa,2005,7.616280804409831
Sri Lanka,2019,19.418502069360898
Sri Lanka,2016,19.0682246830569
Sri Lanka,2012,18.6811193205785
Sri Lanka,2009,18.1732660171919
Sri Lanka,2006,13.26306343611289
Syrian Arab Republic,2003,11.8858725442114
Tanzania,2014,33.01322513457199
Tanzania,2012,27.1658893807383
Tanzania,2008,21.80147241678439
Thailand,2019,18.0724124737975
Thailand,2017,18.030267426144288
Thailand,2013,22.2049260316185
Thailand,2011,26.6809484216949
Thailand,2009,20.9090723559863
Thailand,2006,34.4657218611048
Timor-Leste,2011,17.6454676327408
Timor-Leste,2007,21.6861200721475
Togo,2018,31.131199474543692
Togo,2011,43.8568435213803
Togo,2006,1.29324582383646
Tonga,2009,35.2268252336265
Turkiye,2019,14.185980291685699
Turkiye,2018,14.389694369605198
Turkiye,2017,12.6502027610001
Turkiye,2016,14.138656370696301
Turkiye,2015,14.2062937796609
Turkiye,2014,15.1800839135238
Turkiye,2013,15.417472307045891
Turkiye,2012,16.4370912353029
Turkiye,2011,17.4149722311631
Turkiye,2010,17.4109428795909
Turkiye,2009,17.5199550044509
Turkiye,2008,15.7740041243453
Turkiye,2007,9.955646550281
Turkiye,2006,12.4747485694768
Turkiye,2005,11.1665056952621
Turkiye,2004,8.82912957013891
Uganda,2016,37.5420795295625
Uganda,2012,48.6391327843332
Uganda,2009,34.8438508560665
Uganda,2005,40.8438148371061
Ukraine,2013,65.5852847047879
Ukraine,2012,67.337287436031
Ukraine,2011,67.4192196199057
Ukraine,2006,65.549702476116
Uruguay,2020,9.45416821002766
Uruguay,2019,11.829355854607
Uruguay,2018,12.1905995316026
Uruguay,2017,13.0961909930395
Uruguay,2016,12.9950925571888
Uruguay,2015,12.9902558295527
Uruguay,2012,14.6800651388172
Uruguay,2011,14.0590548901351
Uruguay,2010,14.1077969494007
Uruguay,2009,14.8922401665635
Uruguay,2008,16.5699256756194
Uzbekistan,2018,5.78608019313683
Vanuatu,2019,24.157333169341
Viet Nam,2014,8.665886159045929
Viet Nam,2012,11.3227774285278
Viet Nam,2010,10.984339027951199
Viet Nam,2006,90.48247341431832
West Bank and Gaza,2016,96.74099376083039
West Bank and Gaza,2009,8.45783390822271
West Bank and Gaza,2007,8.02920970872136
"Yemen, Rep.",2014,35.1358462865969
"Yemen, Rep.",2005,47.9964148367031
Zambia,2015,14.169153262548202
Zambia,2010,21.5608175621277
Zimbabwe,2019,20.40505027771
Zimbabwe,2017,28.2878251865471
Zimbabwe,2007,19.57506669719139
Argentina,2014,7.71582303428136
Argentina,2012,14.005345162976399
Argentina,2011,13.0233856873811
Bhutan,2007,3.6249231721099404
Botswana,2015,27.0618484866473
Botswana,2009,
Chile,2009,
Chile,2006,
Eswatini,2009,36.81581856567
India,2011,
Indonesia,2021,
Indonesia,2020,
Indonesia,2019,
Indonesia,2018,
Indonesia,2017,
Indonesia,2016,
Indonesia,2015,
Kazakhstan,2007,
Kiribati,2019,35.0309051747227
Mauritania,2008,
Montenegro,2013,
Montenegro,2011,
South Africa,2014,7.52484541908439
South Africa,2010,5.15683942189504
South Sudan,2009,10.5679258409485
Sudan,2009,8.30184463022146
Tajikistan,2011,
Tanzania,2010,
Tunisia,2010,
Ukraine,2020,
Ukraine,2018,
Ukraine,2016,
Ukraine,2015,
Bhutan,2017,4.14390750649291
Djibouti,2002,0.23101021443743
Eswatini,2000,42.3320814544632
Ethiopia,2004,2.73129766891496
Morocco,2009,6.72780910237195
Namibia,2009,2.05124420674895
"Venezuela, RB",2006,8.36419662785719
Zimbabwe,2011,41.4300498962402
Costa Rica,2009,
Ethiopia,2010,
India,2009,
India,2004,
Indonesia,2014,
Indonesia,2012,
Indonesia,2011,
Indonesia,2009,
Lebanon,2004,
Namibia,2003,
Russian Federation,2007,
Thailand,2018,
