country,year,per_pr_allpr.cov_q2_tot
Ecuador,2019,68.9385882946647
Ecuador,2018,55.02527589827291
Ecuador,2017,60.41809382542011
Ecuador,2016,56.0155415268212
Ecuador,2015,48.74272629037199
Ecuador,2014,26.6938987710728
Ecuador,2012,12.649977687750999
Ecuador,2011,14.44745432830539
Ecuador,2010,14.4776222989128
Ecuador,2008,12.477553791818389
"Egypt, Arab Rep.",2017,99.3000473479951
"Egypt, Arab Rep.",2008,5.24659227829932
El Salvador,2019,35.5788423153693
El Salvador,2018,31.4939592739238
El Salvador,2017,32.5518860001474
El Salvador,2016,32.9194009785204
El Salvador,2015,31.716128532414
El Salvador,2014,32.086112980970796
El Salvador,2012,33.30937223525789
El Salvador,2011,32.027372883616
El Salvador,2010,33.9897459894243
El Salvador,2009,34.5885088736361
El Salvador,2008,33.756127582059
El Salvador,2007,38.3323535792516
Eswatini,2016,73.9050109641188
Ethiopia,2018,11.6687908851084
Ethiopia,2015,12.225290922585
Fiji,2013,47.9799999613273
Fiji,2008,58.42159490980809
Gabon,2017,34.02246855289669
Gabon,2005,27.2602997540093
"Gambia, The",2015,32.6324159606011
"Gambia, The",2010,44.6130960228122
Georgia,2021,59.810213811379896
Georgia,2020,63.13203317594089
Georgia,2019,41.4948753479767
Georgia,2018,37.34361446353109
Georgia,2017,40.51556132630919
Georgia,2016,43.435904542375596
Georgia,2015,48.6479278464707
Georgia,2014,82.1592697579597
Georgia,2013,84.3618689891505
Georgia,2012,75.0581876145037
Georgia,2011,10.7252666342166
Ghana,2016,32.5795098805575
Ghana,2012,32.5795098805575
Ghana,2005,31.1412723183796
Guatemala,2014,31.72431762994029
Guatemala,2011,47.5965091953117
Guatemala,2006,31.490707299304
Guinea,2012,47.42009292750069
Haiti,2012,40.3469546276788
Haiti,2001,34.6048444511896
Honduras,2019,42.5731581790914
Honduras,2018,43.900883353052
Honduras,2017,44.492924145781195
Honduras,2016,46.20691622674679
Honduras,2015,44.7621375789357
Honduras,2013,44.024864244237996
Honduras,2011,39.973726766995
Honduras,2010,47.0997470068461
Honduras,2009,39.644648278752896
Honduras,2008,46.2306705520784
Hungary,2007,25.5986350383908
"Iran, Islamic Rep.",2018,18.4537301625393
Iraq,2012,31.346950218499696
Iraq,2006,45.8889968166102
Jamaica,2017,68.8965779766022
Jamaica,2010,51.6073478760046
Jamaica,2002,46.83668464933789
Jordan,2010,95.07689750987241
Jordan,2006,16.9132650235946
Kazakhstan,2017,16.6884184743021
Kazakhstan,2015,35.014006367010495
Kazakhstan,2014,35.652360480045495
Kazakhstan,2010,26.289406386131596
Kenya,2015,33.38176179552959
Kenya,2005,42.513160843978895
Kiribati,2006,45.729128669197
Kosovo,2017,12.1091391741358
Kosovo,2013,15.35153755312659
Kosovo,2012,20.2332717048518
Kosovo,2011,17.45053254948539
Kosovo,2006,10.8562452569653
Kyrgyz Republic,2020,8.40132348907481
Kyrgyz Republic,2019,8.55042518947585
Kyrgyz Republic,2013,9.235851150851069
Kyrgyz Republic,2012,7.8764612723809995
Kyrgyz Republic,2011,11.4082871112392
Kyrgyz Republic,2006,14.0246951861571
Lao PDR,2018,7.292267438737
Lao PDR,2007,5.0398657308130295
Latvia,2009,39.89092153449939
Latvia,2008,36.5661457011633
Lesotho,2017,46.953645276055
Lesotho,2010,11.9110253625654
Liberia,2016,41.3956435423887
Liberia,2014,31.0619204527446
Liberia,2007,33.6254178615171
Lithuania,2008,4.84297709725203
Madagascar,2010,33.6472502006724
Malawi,2019,51.7863458114263
Malawi,2016,41.9206084692763
Malawi,2013,55.030852131553
Malawi,2010,35.3480185111029
Malawi,2004,74.504915496848
Malaysia,2016,93.7173104315721
Malaysia,2014,92.5509211649501
Malaysia,2012,85.4845011466059
Malaysia,2008,25.5223868063782
Maldives,2019,32.6713550837949
Maldives,2016,20.2821443359303
Maldives,2009,24.9684960097286
Maldives,2004,11.3551332669474
Mali,2018,24.1790517414429
Mali,2009,39.91615339763559
Marshall Islands,2019,47.8015422550382
Mauritania,2014,30.905928394182304
Mauritius,2017,8.64601981506918
Mauritius,2012,14.611225567365599
Mauritius,2006,3.03232237940689
Mexico,2020,25.491903201815692
Mexico,2018,26.56976112963959
Mexico,2016,27.355056383766403
Mexico,2014,18.8660456329874
Mexico,2012,31.071821328631298
Mexico,2010,21.95967506788129
Mexico,2008,19.8114008059771
"Micronesia, Fed. Sts.",2000,51.2768817204301
Moldova,2018,29.6958754408415
Moldova,2013,30.7882147425709
Moldova,2012,25.312848312071
Moldova,2010,27.7858638404355
Mongolia,2018,13.420172752597
Mongolia,2016,12.521466247897301
Mongolia,2014,14.6745777435971
Mongolia,2012,13.3766311849541
Mongolia,2011,16.406352994635
Mongolia,2010,19.4758381613013
Mongolia,2009,23.481372491844198
Mongolia,2007,16.378016566925698
Montenegro,2014,5.46660480740443
Montenegro,2012,3.5541385000672
Mozambique,2014,23.675878968133198
Mozambique,2008,26.57219354180319
Myanmar,2017,30.71743313424709
Myanmar,2009,9.841444742932499
Namibia,2015,48.8015334677233
Nepal,2010,51.9579909835446
Nicaragua,2014,30.0140246792369
Nicaragua,2009,19.2461410161597
Nicaragua,2005,32.1970065875332
Niger,2018,41.116415333884696
Niger,2014,46.37954138414289
Niger,2011,53.77360501908161
Nigeria,2018,47.52019439959539
Nigeria,2015,1.43304813756986
Nigeria,2012,0.18543161494418
Nigeria,2010,0.40495549847523
Pakistan,2018,35.3323759545035
Pakistan,2015,18.1988718482222
Pakistan,2013,13.5616666993258
Pakistan,2009,15.6556369928327
Pakistan,2007,14.7975969469844
Palau,2006,21.7704536677806
Panama,2019,35.118515932628
Panama,2018,35.18081643265109
Panama,2017,28.162761720945
Panama,2016,36.4553154663116
Panama,2015,32.6452897564741
Panama,2014,14.695185185589791
Panama,2013,15.631315570464999
Panama,2012,15.9148257590594
Panama,2011,13.8110943815968
Panama,2010,14.01428716882949
Panama,2009,12.9905472492423
Panama,2008,34.5698926356718
Papua New Guinea,2009,46.9087260955653
Paraguay,2020,29.4378509219621
Paraguay,2019,29.936159289747998
Paraguay,2018,34.8670085142966
Paraguay,2017,29.005535986106203
Paraguay,2016,26.0698196526093
Paraguay,2015,30.0049115025582
Paraguay,2014,27.719109030550598
Paraguay,2013,27.3395275541409
Paraguay,2012,33.409347270710796
Paraguay,2011,25.1825492759701
Paraguay,2010,29.0528554836517
Paraguay,2009,30.3997059340589
Paraguay,2008,27.681886414606797
Paraguay,2007,29.308922783824897
Peru,2021,23.6198223082918
Peru,2020,21.2904420186418
Peru,2019,24.769328625636998
Peru,2018,23.10918716303379
Peru,2017,21.0827691568682
Peru,2016,21.122555847916
Peru,2015,20.5592802823753
Peru,2014,21.3121606472867
Peru,2013,20.9182602177731
Peru,2012,21.4648186727024
Peru,2011,24.1243660545863
Peru,2010,24.9720240240748
Peru,2009,21.172420361788
Peru,2008,21.48617777510759
Philippines,2018,69.745325865892
Philippines,2015,68.0174799102135
Philippines,2013,34.8220298867051
Philippines,2006,93.4049170610345
Poland,2017,28.490427373488703
Poland,2016,33.6242077984989
Poland,2015,34.5738468620378
Poland,2012,32.557332607227
Poland,2011,31.047198651802198
Poland,2010,30.9362253613351
Poland,2009,31.837982237976796
Poland,2008,31.5487548067239
Poland,2007,33.4571123887194
Poland,2006,37.543986305643
Poland,2005,39.1373830955348
Romania,2016,6.1516767047115
Romania,2012,5.61750994340174
Romania,2011,6.07398430733563
Romania,2008,4.40552059072266
Russian Federation,2017,52.60279516269081
Russian Federation,2016,52.4578968032131
Russian Federation,2015,46.213121508904095
Russian Federation,2014,46.1212367992826
Rwanda,2013,96.02214604145199
Rwanda,2010,97.8119154332808
Rwanda,2005,79.8690726099879
Samoa,2008,84.0459951380285
Sao Tome and Principe,2017,16.1173769858566
Senegal,2018,65.2421293046741
Senegal,2011,85.6005502208509
Serbia,2018,3.3327861316154
Serbia,2015,3.15282853221497
Serbia,2013,4.65837536441911
Serbia,2010,4.40529949807368
Serbia,2007,5.10051569553093
Sierra Leone,2018,26.9603545261167
Sierra Leone,2011,24.8889644633046
Slovak Republic,2009,8.28091578032267
Solomon Islands,2005,37.183490551964
South Africa,2020,21.7786126246691
South Africa,2019,27.752982519215504
South Africa,2018,16.59709066209899
South Africa,2016,29.2988751018273
South Africa,2005,19.2145350593555
Sri Lanka,2019,15.4162133247257
Sri Lanka,2016,17.1334791000057
Sri Lanka,2012,13.9731043518327
Sri Lanka,2009,11.7533145827117
Sri Lanka,2006,12.828266958583502
Syrian Arab Republic,2003,6.20058860869063
Tanzania,2014,33.8355878946727
Tanzania,2012,16.2221969106884
Tanzania,2008,24.096024536726297
Thailand,2019,39.9244444659356
Thailand,2017,40.2896922836525
Thailand,2013,40.1832616975258
Thailand,2011,44.3421708427093
Thailand,2009,44.2672375454913
Thailand,2006,52.4899234859897
Timor-Leste,2011,4.84571234358523
Timor-Leste,2007,19.5924631258493
Togo,2018,24.5546779995417
Togo,2011,26.90221617519749
Togo,2006,1.5205103217511
Tonga,2009,39.5652915825745
Turkiye,2019,16.9563807704787
Turkiye,2018,17.275339471946698
Turkiye,2017,16.6742722822159
Turkiye,2016,17.3837163198273
Turkiye,2015,18.1982953238151
Turkiye,2014,22.7479306262967
Turkiye,2013,23.4413823310569
Turkiye,2012,23.76115306658769
Turkiye,2011,22.5687382697295
Turkiye,2010,28.282208580448398
Turkiye,2009,27.111502964405197
Turkiye,2008,21.27214804283499
Turkiye,2007,14.9968565897993
Turkiye,2006,19.7825734108356
Turkiye,2005,15.4722523060484
Turkiye,2004,14.4848476474921
Uganda,2016,43.1614604960391
Uganda,2012,43.636802370557696
Uganda,2009,39.06020439480779
Uganda,2005,42.446877087956096
Ukraine,2013,62.2668830882684
Ukraine,2012,59.4837896992773
Ukraine,2011,64.3987233737506
Ukraine,2006,60.77662548578749
Uruguay,2020,20.1086108202146
Uruguay,2019,23.649612204710397
Uruguay,2018,24.1124758259123
Uruguay,2017,25.444027606747
Uruguay,2016,25.023359313681798
Uruguay,2015,24.3142538548202
Uruguay,2012,25.882399662742202
Uruguay,2011,23.913033795611
Uruguay,2010,25.0060877467022
Uruguay,2009,26.5200320459767
Uruguay,2008,27.2866046517822
Uzbekistan,2018,6.01737778253486
Vanuatu,2019,26.5398711303011
Viet Nam,2014,4.82292273781644
Viet Nam,2012,5.41502958583197
Viet Nam,2010,4.18401250297136
Viet Nam,2006,90.6731244612985
West Bank and Gaza,2016,98.7932004709598
West Bank and Gaza,2009,32.79406242202409
West Bank and Gaza,2007,15.93784197790849
"Yemen, Rep.",2014,41.3540184629178
"Yemen, Rep.",2005,46.264875410523295
Zambia,2015,15.1517448971944
Zambia,2010,21.4432732589459
Zimbabwe,2019,27.023927688598597
Zimbabwe,2017,26.0390635106843
Zimbabwe,2007,24.1663630480152
Argentina,2014,12.6664088574996
Argentina,2012,10.2277263470479
Argentina,2011,10.5922208863679
Bhutan,2007,10.134961049966499
Botswana,2015,43.28433775869589
Botswana,2009,
Chile,2009,
Chile,2006,
Eswatini,2009,61.7388902701195
India,2011,
Indonesia,2021,
Indonesia,2020,
Indonesia,2019,
Indonesia,2018,
Indonesia,2017,
Indonesia,2016,
Indonesia,2015,
Kazakhstan,2007,
Kiribati,2019,36.3130964749352
Mauritania,2008,
Montenegro,2013,
Montenegro,2011,
South Africa,2014,14.6142973950775
South Africa,2010,12.751621472190799
South Sudan,2009,9.53185838949632
Sudan,2009,10.300259409239
Tajikistan,2011,
Tanzania,2010,
Tunisia,2010,
Ukraine,2020,
Ukraine,2018,
Ukraine,2016,
Ukraine,2015,
Bhutan,2017,5.45889790920425
Djibouti,2002,0.20475665665857
Eswatini,2000,69.5507496586567
Ethiopia,2004,1.10748045808108
Morocco,2009,6.43705128582649
Namibia,2009,2.69426329348722
"Venezuela, RB",2006,12.945568891098999
Zimbabwe,2011,48.0061683654785
Costa Rica,2009,
Ethiopia,2010,
India,2009,
India,2004,
Indonesia,2014,
Indonesia,2012,
Indonesia,2011,
Indonesia,2009,
Lebanon,2004,
Namibia,2003,
Russian Federation,2007,
Thailand,2018,
